year,time_hour,latitude,longitude,temp_drop_k,interface_temp_k,sea_ice_temp_k,rainfall,skin_temp_change_k
2018,0,-70.0,-86.25,0.564453125,271.3680725097656,250.0017547607422,0.0,-0.12793368101119995
2018,0,-70.0,-80.0,0.49365234375,271.3680725097656,248.7361297607422,0.0,-0.11035555601119995
2018,0,-70.0,-55.0,0.26953125,271.3680725097656,253.2185516357422,0.0,-0.08105868101119995
2018,0,-70.0,-42.5,0.21630859375,271.3680725097656,256.52325439453125,0.0,-0.10058993101119995
2018,0,-70.0,-36.25,0.20458984375,271.3680725097656,258.82012939453125,0.0,-0.0009805560111999512
2018,0,-70.0,-30.0,0.11083984375,271.3368225097656,263.42950439453125,0.0,0.11034756898880005
2018,0,-70.0,-23.75,0.12841796875,271.3368225097656,262.58575439453125,0.0,0.02733975648880005
2018,0,-70.0,-17.5,0.130859375,271.3368225097656,260.16387939453125,0.0,-0.004886806011199951
2018,0,-70.0,-11.25,0.1669921875,271.3680725097656,256.09356689453125,0.0,-0.02148836851119995
2018,0,-70.0,-5.0,0.1396484375,271.3680725097656,259.92950439453125,0.0,-0.03516024351119995
2018,0,-70.0,1.25,0.25,271.3680725097656,254.6287078857422,0.0,0.013667881488800049
2018,0,-70.0,7.5,0.3701171875,271.3680725097656,249.3689422607422,0.0,-0.06348055601119995
2018,0,-70.0,20.0,0.46484375,271.3680725097656,247.6873016357422,0.0,-0.02637118101119995
2018,0,-70.0,26.25,0.5439453125,271.3368225097656,254.4216766357422,0.0,-0.08008211851119995
2018,0,-70.0,38.75,0.29296875,271.3368225097656,251.7048797607422,0.0,0.015621006488800049
2018,0,-70.0,163.75,0.26416015625,271.3368225097656,255.6794891357422,0.0,-0.12402743101119995
2018,0,-70.0,170.0,0.2919921875,271.3680725097656,253.7810516357422,0.0,-0.10449618101119995
2018,0,-70.0,176.25,0.32958984375,271.3680725097656,255.1951141357422,0.0,-0.09375399351119995
2018,0,-65.0,-180.0,0.23779296875,271.3368225097656,263.78887939453125,0.0,-0.02051180601119995
2018,0,-65.0,-173.75,0.20263671875,271.3680725097656,266.38262939453125,0.0,-0.02539461851119995
2018,0,-65.0,-167.5,0.099853515625,271.3680725097656,267.99200439453125,0.0,-0.02148836851119995
2018,0,-65.0,-161.25,0.09521484375,271.3680725097656,266.60137939453125,0.0,0.01855069398880005
2018,0,-65.0,-155.0,0.22509765625,271.3993225097656,262.41387939453125,0.0,-0.01953524351119995
2018,0,-65.0,-148.75,0.33984375,271.3993225097656,257.49200439453125,0.0,-0.04004305601119995
2018,0,-65.0,-142.5,0.5732421875,271.3993225097656,251.9763641357422,0.0,-0.04785555601119995
2018,0,-65.0,-136.25,0.9287109375,271.4305725097656,246.8435516357422,0.0,-0.06445711851119995
2018,0,-65.0,-130.0,0.509765625,271.7430725097656,252.5681610107422,0.0,-0.09473055601119995
2018,0,-65.0,-123.75,0.31884765625,272.1805725097656,256.95294189453125,0.0,-0.12402743101119995
2018,0,-65.0,-117.5,0.32470703125,271.4930725097656,257.43731689453125,0.0,-0.11230868101119995
2018,0,-65.0,-111.25,0.26708984375,271.6805725097656,258.92950439453125,0.0,-0.09863680601119995
2018,0,-65.0,-105.0,0.265625,271.5555725097656,258.11700439453125,0.0,-0.11914461851119995
2018,0,-65.0,-98.75,0.259765625,271.9305725097656,259.16387939453125,0.0,-0.10937899351119995
2018,0,-65.0,-92.5,0.27197265625,271.8993225097656,257.51544189453125,0.0,-0.13721102476119995
2018,0,-65.0,-86.25,0.26708984375,272.3368225097656,256.34356689453125,0.0,-0.14990633726119995
2018,0,-65.0,-80.0,0.2578125,271.8055725097656,257.62481689453125,0.0,-0.08496493101119995
2018,0,-65.0,-73.75,0.38427734375,271.4930725097656,255.9060516357422,0.0,-0.04297274351119995
2018,0,-65.0,-67.5,0.564453125,271.3680725097656,253.0193328857422,0.0,-0.05176180601119995
2018,0,-65.0,-55.0,0.3994140625,271.3993225097656,249.6755828857422,0.0,-0.09180086851119995
2018,0,-65.0,-48.75,0.37890625,271.3680725097656,247.9021453857422,0.0,-0.13086336851119995
2018,0,-65.0,-42.5,0.259765625,271.3680725097656,254.9294891357422,0.0,-0.22558993101119995
2018,0,-65.0,-36.25,0.1494140625,271.3680725097656,259.36700439453125,0.0,-0.05371493101119995
2018,0,-65.0,-30.0,0.1298828125,271.3680725097656,261.60137939453125,0.0,-0.21875399351119995
2018,0,-65.0,-23.75,0.059814453125,271.3368225097656,268.52325439453125,0.0,-0.25879305601119995
2018,0,-65.0,-17.5,0.04052734375,271.3368225097656,270.14825439453125,0.0,-0.31933993101119995
2018,0,-65.0,-11.25,0.0,271.3368225097656,272.96075439453125,7.939524948596954e-08,-0.02148836851119995
2018,0,-65.0,-5.0,0.036865234375,271.3680725097656,267.52325439453125,0.0,0.15819913148880005
